Thickness,Temp1In,Temp1Out,Temp2In,Temp2Out,Fluid1,Fluid2,Q,Qr,Lmtd,Theta1,Theta2,m1,m2,dP1,dP2,V1In,V2In,A,M,Ae,Me,NP
0.39999998,67,29,17,27.325069,12,1,801.91742,801.91742,23.143196,1.6419512,0.44613844,5.1110001,18.540001,1.6814229,19.648767,0.64655781,2.3718536,13.86,0,13.42,0,63
0.39999998,55,39,18,29.570885,14,14,2145.1462,2145.146,23.143967,0.69132489,0.49995252,31.99,44.071999,33.221294,59.72765,4.1324773,5.643292,18.040001,20,17.6,19.79043,82
0.39999998,54,48,24,31.690962,11,11,550.22607,550.22607,23.144224,0.25924394,0.33230588,22.282,17.382999,37.746265,26.911364,2.9534655,2.2817745,7.9200001,77,7.48,77.357857,36
0.39999998,51,42,19,27.697624,1,1,1531.5726,765.78632,23.150858,0.38875449,0.37569338,40.768002,42.047001,28.933741,34.738457,2.6313698,2.6898918,8.3599997,29.999998,7.9200001,29.999569,38
0.39999998,84,73,54,56.133652,22,11,237.4816,237.48158,23.150894,0.47514364,0.092162825,10.313,27.044001,64.257072,23.381277,1.4589909,3.5880241,29.519999,0,29.039999,0.007990643,123
0.5,70,61,41,43.38308,23,44,30.936268,30.936268,23.151073,0.38875088,0.10293603,1.642,6.79,54.925056,59.822769,0.92918187,3.9365211,3.6959999,19,3.5279999,18.552355,44
0.39999998,44,51,75,66.323662,140,43,580.50464,580.50464,23.151716,0.30235338,0.37476003,20.375999,33.431999,11.629695,56.830063,2.6294856,4.9313345,34.079998,25,33.599998,25.535069,142
0.39999998,76,63,16,66.825439,14,2002,2120.5662,2120.5662,23.153049,0.56148112,2.1951942,38.875,10.807,50.949608,89.306259,5.0703101,1.3022965,26.879999,1,26.4,1.0308156,112
0.39999998,84,75,53,59.654175,18,23,380.17352,380.17352,23.153111,0.38871667,0.28739876,20.537001,27.292,22.140059,48.662247,3.0411308,3.861028,48.239998,0,47.759998,-0.004120339,201
0.60000002,28,41,60,55.87183,15,140,347.07321,173.53661,23.153315,0.56147468,0.17829715,6.3579998,20.577,1.8305006,17.826956,0.93740255,3.0611062,2.4824002,0,2.3112001,0,29
0.39999998,71,30,19,28.954754,3,12,979.05396,979.05389,23.153389,1.770799,0.42994803,5.6810002,24.044001,88.672005,33.140175,0.74064797,2.9979343,10.12,0,9.6800003,0.017512158,46
0.39999998,49,56,79,72.307976,9,19,477.30637,477.30637,23.153646,0.3023282,0.2890268,35.070999,34.922001,90.215828,83.300728,5.1191893,5.1032286,40.799999,7,40.32,7.0470586,170
0.39999998,64,50,30,37.376953,2001,37,594.21179,297.1059,23.153864,0.60465068,0.31860569,10.883,42.728001,13.705013,22.148819,0.62984842,3.0859601,24.200001,0,23.76,0.006011827,110
0.39999998,71,37,20,40.359665,14,12,3200.2959,3200.2959,23.154377,1.4684049,0.87930089,22.454,38.334999,22.162006,55.785316,2.9213347,4.8004918,31.679998,20,31.199999,19.371321,132
0.39999998,73,33,22,30.950823,2,3,1577.7141,788.85706,23.154707,1.7275106,0.38656601,9.3879995,42.153,13.28696,13.61051,0.61424667,2.703464,15.4,25,14.96,23.918791,70
0.5,35,53,71,64.212265,3,3,233.99202,233.992,23.15546,0.77735442,0.29313755,3.0969999,8.1709995,7.2670627,40.753231,1.6016058,4.2611046,3.5279999,57,3.3599999,58.157326,42
0.5,62,30,18,22.264601,42,11,32.628231,32.628231,23.164261,1.3814384,0.18410261,0.52999997,1.859,75.694427,14.814369,0.59892201,1.8751998,2.3039999,16,2.24,13.064246,72
0.5,60,39,24,26.13908,15,15,93.040161,93.040161,23.164648,0.9065538,0.092342436,1.056,10.348,0.60281396,42.074184,0.54651052,5.2944622,5.0400004,141,4.7600002,134.74109,36
0.39999998,75,46,30,42.796253,23,2,2116.9697,1058.4849,23.164951,1.2518913,0.55239713,34.870998,39.396,22.967787,2.3197575,1.0962749,1.1308743,244.28001,28,243.04001,30.011776,394
0.39999998,74,46,33,36.383701,42,2,285.02344,285.02341,23.168541,1.2085353,0.14604723,5.1729999,20.059999,50.904068,29.249966,0.76261866,2.5841677,17.279999,2,16.799999,2.0429387,72
0.5,29,53,78,50.434158,12,15,4513.0654,4513.0654,23.171368,1.035761,1.189651,45.667,39.021,51.370712,35.676319,2.5538633,2.2638566,48.980003,43,47.740002,42.688957,79
0.5,51,56,78,75.384224,43,15,482.7471,482.7471,23.171673,0.21578071,0.1128868,49.578999,43.963001,36.854153,14.834302,3.2163866,2.5505736,71.919998,203,70.68,200.02609,116
0.39999998,68,56,38,38.749275,23,11,114.6011,114.6011,23.171925,0.5178681,0.032335475,4.5619998,37.162998,38.39241,65.500473,0.64539093,4.8931952,10.559999,6,10.12,6.1189299,48
0.5,72,52,28,49.636486,2001,35,1491.6721,1491.6721,23.172127,0.86310595,0.93372899,19.124001,36.261002,6.4179654,38.727703,0.98381537,2.3440487,133.92001,3,132.68001,3.0818188,216
0.39999998,73,55,35,46.332783,39,3,462.51221,462.51221,23.173981,0.77673322,0.48903048,12.975,9.7299995,90.959602,25.791801,1.911767,1.2546206,17.759998,13,17.279999,12.780179,74
0.39999998,71,31,21,26.297541,140,15,828.21936,828.21936,23.174471,1.7260373,0.22859381,5.0760002,37.188,0.55091888,27.894714,0.6618368,4.7569075,26.4,9,25.959999,8.5277166,120
0.39999998,68,55,28,48.266964,2,1,2642.8342,2642.8342,23.176952,0.56090206,0.87444472,48.375,31.214001,50.586342,88.037849,6.3166165,4.0246139,22.440001,4,22,4.0277143,102
0.5,45,59,79,71.676468,44,11,1226.7955,1226.7955,23.178192,0.60401607,0.31596649,45.106998,40.702,22.834003,10.406872,2.9311547,2.4243779,94.239998,33,93,32.50103,152
0.39999998,61,46,25,35.496799,12,1,1129.7365,1129.7365,23.17874,0.64714479,0.45286325,18.202,25.735001,46.885921,82.452843,2.2973287,3.3014784,7.48,11,7.04,10.841394,34
0.39999998,67,29,18,24.878685,15,14,612.66144,612.66138,23.178873,1.639424,0.2967653,3.842,21.16,2.1596756,50.296963,0.49868965,2.7059689,7.9200001,1,7.48,0.93702853,36
0.39999998,33,48,66,62.267395,140,3,562.99438,562.99438,23.17906,0.64713579,0.1610335,9.2349997,35.778,5.1171656,61.830547,1.190208,4.6528392,10.12,77,9.6800003,78.890854,46
0.39999998,72,63,37,51.429134,37,2,418.73245,418.73245,23.179562,0.38827309,0.62249386,23.364,6.9089999,55.641041,2.4646153,3.4406233,0.89575702,23.039999,7,22.559999,7.2144508,96
0.39999998,52,47,18,33.803303,37,42,365.98184,365.98184,23.180281,0.21570058,0.68175632,37.831001,12.446,66.66333,72.606323,5.509748,1.7941378,32.119999,5,31.68,5.0544028,146
0.39999998,38,58,77,65.933189,23,12,1781.8604,1781.8604,23.180416,0.86279726,0.47742072,42.558998,38.643002,88.424942,11.0655,2.6759405,2.1810081,150.04001,17,148.8,18.069567,242
0.39999998,60,47,15,43.844776,35,23,679.55768,679.55768,23.182079,0.56077802,1.2442704,26.843,11.254,35.486748,70.195351,1.7452867,0.70760673,117.8,5,116.56,4.7871857,190
0.39999998,44,35,15,17.31414,11,23,91.564415,91.564407,23.182468,0.38822439,0.099822864,2.4719999,18.900999,3.3869536,91.823578,0.32623091,2.6739442,26.4,153,25.959999,143.03688,120
0.5,49,59,79,75.686401,44,19,41.376324,41.376324,23.182714,0.43135586,0.14293402,2.1229999,6.0949998,13.474701,75.734467,1.241616,3.5627027,3.5279999,0,3.3599999,-0.000126425,42
0.39999998,65,56,33,41.633484,140,23,816.60742,408.30371,23.182775,0.38821927,0.3724094,22.177999,45.182999,68.589081,51.666771,1.4409493,3.1960433,32.119999,0,31.68,0.006042649,146
0.39999998,54,46,25,28.487019,140,2002,556.35254,556.35254,23.183327,0.34507558,0.15041062,17.073999,41.707001,11.061431,61.785961,2.2063806,4.9363403,13.2,100,12.76,98.80571,60
0.39999998,54,41,15,33.412918,2,2,1910.2357,955.11786,23.188341,0.56062657,0.79405934,34.98,24.714001,10.748679,5.8958049,2.2700872,1.5898458,13.639999,0,13.2,0.001476437,62
0.39999998,72,37,18,44.04546,1,35,1283.5497,1283.5497,23.18984,1.5092816,1.1231409,8.7840004,26.257999,0.77369148,54.814465,0.50928861,1.6920923,145.08,19,143.84,18.662169,234
0.39999998,47,56,77,72.529091,2002,11,472.0304,472.0304,23.190884,0.38808352,0.19278735,13.497,25.653,27.2974,72.401642,1.618165,3.434948,6.1599998,40,5.7199998,40.255966,28
0.39999998,71,63,43,44.29285,9,3,252.6857,252.6857,23.192158,0.34494418,0.055745158,15.874,46.567001,16.12137,60.177509,2.3363526,5.9999118,15.839999,0,15.4,9.49E-05,72
0.39999998,84,76,53,60.609783,18,17,399.26169,399.26169,23.194561,0.34490845,0.3280848,24.242001,25.063,52.062698,53.576973,3.5897694,3.5456889,34.559998,0,34.079998,-0.001499135,144
0.39999998,73,31,15,40.721447,35,1,1541.035,1541.035,23.194958,1.8107383,1.108924,18.886999,14.317,85.159355,12.613203,1.2368243,0.81790847,114.08,25,112.84,22.112795,184
0.5,43,57,76,70.969627,39,3,950.02637,950.02637,23.196501,0.60353929,0.21685912,35.043999,44.708,18.259377,12.874932,2.274709,2.5973704,86.799995,46,85.559998,45.327919,140
0.39999998,56,64,86,80.436813,19,3,617.30396,617.30396,23.197079,0.34487101,0.23982273,38.866001,26.212999,88.734634,27.413157,5.6183472,3.4460015,26.84,4,26.4,4.0492163,122
0.39999998,74,37,22,40.044945,2002,35,1413.6687,706.83435,23.201157,1.5947481,0.77776057,9.8129997,41.742001,26.154604,39.33392,0.59327155,3.0193074,68.880005,0,68.400002,0.013643614,287
0.5,69,45,30,35.044346,23,37,454.83728,454.83728,23.201387,1.0344208,0.21741571,9.0530005,47.923,5.755877,30.918072,0.56921661,3.072515,153.76001,0,152.52,-0.014854968,248
0.39999998,55,65,87,79.446098,20,2002,705.28748,352.64374,23.201563,0.43100545,0.32557729,33.691002,23.66,16.402397,69.625473,2.3831508,1.4393141,44.439999,0,44,-0.006238523,202
0.39999998,66,45,20,44.508446,3,1,2122.1152,2122.115,23.201584,0.9051106,1.0563264,24.014999,20.708,63.728512,39.202591,3.1230905,2.6658106,18.24,37,17.76,37.211727,76
0.39999998,59,36,19,28.24073,42,12,1331.7606,1331.7606,23.203674,0.99122232,0.39824426,30.024,35.237999,66.062859,40.925854,4.3898115,4.3924775,63.119999,0,62.639999,-0.002175681,263
0.39999998,48,38,15,24.59025,37,2,319.72635,319.72635,23.204271,0.43095514,0.41329676,16.701,7.9429998,16.994129,20.750677,2.4269078,1.0181307,26.4,0,25.959999,-0.007696564,120
0.39999998,54,41,19,29.545153,37,42,26.475065,26.475065,23.205788,0.5602051,0.45441908,1.056,1.353,12.846136,27.856304,0.61587542,0.7782681,5.7000003,47,5.4000001,46.281639,38
0.5,80,72,50,55.542248,17,140,106.69642,106.69642,23.20719,0.34472075,0.23881598,6.3709998,4.7220001,65.292458,22.134199,3.6052482,2.4425688,4.2000003,10,3.9200001,9.9327774,30
0.39999998,67,35,17,37.664261,37,1,3023.5647,3023.5647,23.208296,1.3788173,0.89038253,48.716,34.964001,31.991829,6.377284,3.1797051,1.9951167,328.60001,10,327.36002,9.5597191,530
0.5,59,41,23,29.662968,11,23,92.379311,92.379311,23.208849,0.77556628,0.28708738,1.247,6.6230001,0.31248373,62.768906,0.66260976,3.7478511,13.72,25,13.440001,23.770916,98
0.5,86,66,50,53.684551,21,39,86.373695,86.373695,23.209749,0.86170685,0.15875015,2.063,12.07,27.993542,35.202015,1.1674191,7.0381703,17.360001,0,17.08,0.002798264,124
0.5,37,56,73,67.77459,11,19,47.387306,47.387306,23.21002,0.81861198,0.22513597,0.60600001,4.4829998,0.68663585,76.969749,0.32158187,2.6090691,2.9400001,1,2.7720001,1.0535177,35
0.39999998,74,65,42,50.57663,1,14,1632.7528,816.3764,23.211042,0.38774648,0.36950645,43.426998,45.424999,29.310675,35.414505,2.835783,2.9288723,8.7999992,49,8.3599997,48.966827,40
0.5,74,57,23,59.008369,15,42,1741.2992,1741.2992,23.212971,0.73234916,1.5512177,24.414,25.343,11.844971,26.883408,1.4133754,1.646853,98.580002,0,97.340004,-0.023046324,159
0.39999998,34,47,67,60.753445,44,35,366.45114,366.45114,23.213221,0.56002569,0.26909474,14.785,29.629,8.5425854,24.90587,2.1472778,4.3512573,50.599998,20,50.16,20.003904,230
0.39999998,57,62,83,82.57933,16,14,82.040352,41.020172,23.214437,0.2153832,0.018121032,7.8379998,46.344002,2.9767632,26.51458,0.55442506,3.0333622,10.12,207,9.6800003,205.12961,46
0.39999998,81,73,53,54.243462,16,41,94.420723,94.420723,23.214628,0.3446103,0.05356371,5.638,38.985001,2.4862602,74.534981,0.7976138,5.6849346,14.959999,29.999998,14.52,30.027637,68
0.39999998,66,30,16,30.20557,37,14,2812.9263,2812.926,23.216808,1.5506008,0.61186576,40.483002,47.063,80.691902,29.601543,2.6408806,2.6788373,154.38,0,153.14,0.012483416,249
0.39999998,24,61,75,59.803436,2,1,2887.7073,2887.707,23.220181,1.5934415,0.65445501,18.582001,45.495998,14.690063,77.430923,2.4190712,5.9451733,25.199999,0,24.719999,0,105
0.39999998,67,33,22,24.745911,42,3,513.66364,513.66364,23.223328,1.4640452,0.11823933,7.802,44.765999,42.486565,47.769852,1.1457865,5.7319579,39.599998,0,39.119999,0.006863247,165
0.39999998,56,30,16,20.183352,35,35,107.46375,107.46375,23.225126,1.1194773,0.18012179,2.1589999,13.99,11.995933,22.466244,0.31514156,2.00104,30.140001,2,29.700001,1.9087563,137
0.39999998,20,55,70,54.026077,35,14,2511.9133,2511.9133,23.22868,1.5067581,0.68768102,37.830002,37.509998,42.727158,8.5384569,2.4528158,2.1679196,194.68001,9,193.44,9.579422,314
0.39999998,63,27,15,23.070608,14,2,1445.417,1445.417,23.231785,1.5496011,0.34739509,9.5749998,42.671001,34.289886,90.316399,1.2411201,5.4660406,12.759999,11,12.32,10.559278,58
0.39999998,46,53,74,71.617653,2,22,183.46906,183.46906,23.232393,0.30130345,0.1025442,6.2389998,36.787998,0.88117409,93.235855,0.80943477,5.2044368,23.76,50,23.32,51.445198,108
0.39999998,64,32,16,31.627483,14,15,2014.0884,2014.0884,23.232618,1.3773738,0.67265272,15.014,30.656,25.545177,85.107132,1.9469987,3.9266925,18.24,28,17.76,27.009995,76
0.39999998,83,78,54,60.518185,22,20,451.6825,150.56082,23.232641,0.21521445,0.28056151,43.153,33.102001,52.878395,12.245091,2.0349667,1.5609916,35.639999,4,35.200001,3.9214399,162
0.5,79,70,50,52.200188,22,12,348.38156,348.38156,23.234304,0.38735828,0.094695657,18.490999,38.303001,59.007084,18.476109,1.1626405,2.1413891,48.980003,0,47.740002,-0.003888533,79
0.39999998,57,51,30,31.376518,44,14,122.95959,122.95959,23.235125,0.25822973,0.05924299,10.515,21.271,29.678371,47.586933,1.5356916,2.7251225,6.5999999,2,6.1599998,2.0121017,30
0.5,47,55,78,70.47419,44,37,672.86359,672.86359,23.236288,0.34428906,0.32388178,43.365002,44.425999,27.470816,25.849533,2.8116934,2.9172034,78.119995,14,76.879997,14.106453,126
0.39999998,76,41,24,45.157307,23,140,3169.1042,633.82086,23.238218,1.5061395,0.91045302,43.252998,36.872002,10.99911,0.32482228,0.54391527,0.42190918,313.72,95,312.48001,104.28596,506
0.39999998,64,27,16,21.698446,1,1,887.2417,887.24164,23.239208,1.5921369,0.24520828,5.7420001,37.137001,0.799927,30.802015,0.74585909,4.7428823,21.559999,0,21.119999,-0.002584849,98
0.39999998,63,52,32,36.186916,44,43,178.2747,178.27469,23.240337,0.473315,0.1801573,8.2690001,22.570999,20.258718,28.340338,1.2116928,3.2581062,18.92,0,18.48,0.002117408,86
0.39999998,51,46,24,26.473272,1,11,235.83859,235.83859,23.240477,0.21514189,0.1064209,11.301,23.169001,15.753736,57.622032,1.4588456,3.034394,6.5999999,225,6.1599998,222.74257,30
0.39999998,61,37,22,26.942604,37,1,879.19794,879.19794,23.24081,1.0326662,0.21266918,18.948999,42.486,36.8321,53.585541,2.7736089,5.4346452,67.200005,22,66.720001,19.881628,280
0.39999998,63,29,16,25.182402,37,42,517.33063,258.66531,23.241255,1.4629159,0.39509061,7.9089999,30.552,31.763601,39.809528,0.57947022,2.1912715,49.279999,2,48.84,1.7776998,224
0.39999998,35,53,72,63.076988,43,14,917.64178,917.64178,23.243853,0.77439833,0.38388696,26.586,24.517,53.247612,16.858685,3.8741779,3.1912882,40.799999,14.999999,40.32,14.625231,170
0.39999998,28,34,58,50.503822,2001,39,256.06619,256.06619,23.243887,0.2581324,0.32250103,10.943,17.52,25.423405,72.35038,1.2666417,2.5601785,15.36,2,14.88,2.0220253,64
0.39999998,86,78,53,64.424408,18,41,338.8089,338.8089,23.245773,0.34414858,0.49146172,20.496,15.102,37.975391,20.815918,3.0397723,2.214704,36.48,13,36,13.100017,152
0.39999998,52,57,79,76.539764,12,2002,226.8793,226.8793,23.246763,0.2150837,0.10583132,10.962,23.422001,16.99962,67.361748,1.3814341,2.8388212,6.1599998,181,5.7199998,182.24149,28
0.39999998,26,68,78,70.928757,140,1,1321.3019,660.65088,23.247202,1.806669,0.30417609,7.7210002,44.698002,0.52003378,14.668406,0.50248414,2.925555,15.4,12,14.96,12.537061,70
0.39999998,70,65,42,46.502735,43,2002,477.44528,238.72264,23.247746,0.21507461,0.1936848,47.952,27.403,20.631681,4.6122928,3.5268791,1.6353703,20.68,32,20.24,32.332031,94
0.39999998,72,33,21,32.017365,2001,1,1295.4358,1295.4358,23.250301,1.6773976,0.47385901,8.5170002,28.094999,12.150623,59.174866,0.9858346,3.5998232,35.52,14,35.040001,13.872582,148
0.39999998,22,51,78,41.865479,12,39,2956.4014,2956.4014,23.250587,1.2472804,1.5541337,24.801001,41.582001,5.4478698,41.911072,1.3859049,2.7304542,186.62001,0,185.38,0,301
0.39999998,36,49,73,58.517735,33,2002,1166.7584,1166.7584,23.250994,0.55911589,0.62286651,46.919998,20.577,81.862717,8.3424664,6.822011,2.4868958,67.440002,0,66.959999,0,281
0.39999998,71,64,42,46.448669,39,2,603.27057,603.27057,23.252342,0.30104494,0.19132134,43.278,32.285,57.44342,24.096899,6.3697033,4.1768789,25.52,0,25.08,-0.00193998,116
0.39999998,73,48,33,38.912323,39,1,260.49789,260.49786,23.252539,1.0751514,0.2542657,5.2909999,10.545,17.78208,22.179586,3.1183534,5.4180136,18.299999,10,18,9.6648149,122
0.5,66,32,16,33.577202,23,23,1739.3895,869.6947,23.252758,1.4621922,0.75591904,24.438,47.271,16.394331,16.935541,0.10803967,0.20898369,729.29999,29,722.5,28.948305,429
0.39999998,28,37,60,51.510376,11,42,650.91486,650.91486,23.254255,0.38702595,0.3650783,17.573,39.229,8.5997028,77.842583,2.3120475,5.7388582,36,12,35.52,12.348208,150
0.39999998,65,42,24,35.554386,2,15,713.64154,713.64154,23.255257,0.98902369,0.49685052,7.3850002,14.702,16.285872,52.042229,0.96305984,1.8852473,5.2800002,0,4.8400002,-0.002768063,24
0.39999998,57,29,15,21.102673,2001,37,544.90802,272.45401,23.25531,1.2040261,0.26242059,4.9899998,48.631001,2.7663441,27.983578,0.28879386,3.4797761,42.679996,3,42.239998,2.8736477,194
0.39999998,74,69,48,48.332127,41,11,19.39782,19.39782,23.255913,0.21499908,0.014281384,1.936,14.191,7.3062339,57.68354,0.28541073,1.876343,7.6799998,427,7.1999998,418.67206,32
0.39999998,24,29,53,46.53096,2001,23,556.27649,278.13824,23.257748,0.21498212,0.27814558,28.527,41.077,5.0839562,22.979195,1.6509866,2.9056032,41.359997,1,40.919998,0.99305707,188
0.5,74,54,33,48.327667,39,3,1013.5464,1013.5464,23.257999,0.85991919,0.65902776,25.59,15.765,21.255009,4.3970962,1.6766897,0.90416121,60.140003,0,58.900002,6.6E-05,97
0.39999998,59,46,16,41.387756,15,2001,1373.6959,1373.6959,23.25889,0.55892605,1.0915291,25.188999,13.874,21.868755,17.805264,3.2575889,1.6059022,34.079998,9,33.599998,8.9252396,142
0.39999998,85,70,51,56.888107,19,39,245.37328,245.37328,23.259235,0.64490515,0.25315136,7.9819999,21.384001,73.398476,48.287201,1.1715338,3.1228898,24.959999,0,24.48,-0.000880247,104
0.39999998,55,64,85,80.676376,19,39,313.89722,313.89722,23.259893,0.38693213,0.18588321,17.583,35.597,67.765411,90.750534,2.5417433,5.2792578,28.799999,22,28.32,22.529789,120
0.39999998,65,35,16,36.884499,15,3,2432.6328,2432.6328,23.260826,1.2897221,0.89783996,19.326,27.856001,18.719112,37.300674,2.5061224,3.5797758,23.759998,0,23.279999,0,99
0.39999998,76,65,38,56.115734,42,11,1004.6631,1004.6631,23.261019,0.47289416,0.77880228,45.648998,13.475,62.462055,3.897397,6.7370577,1.7877624,53.279999,0,52.799999,-0.014009058,222
0.39999998,29,45,62,59.898033,42,19,114.58364,114.58364,23.261116,0.6878432,0.090363972,3.7780001,27.410999,23.503441,90.532188,0.5480755,3.9567606,12.32,0,11.88,0.006690603,56
0.39999998,70,29,19,25.026192,15,2002,1019.9217,509.96085,23.261669,1.7625562,0.25906101,5.928,44.391998,0.45858052,22.013039,0.38529214,2.6228459,13.419999,0,12.98,0,61
0.39999998,33,53,69,65.445129,37,18,257.75677,257.75677,23.2617,0.8597824,0.15282077,6.7319999,36.049999,38.49789,44.786705,0.9810037,5.2778063,29.040001,0,28.6,-0.010162455,132
0.5,85,77,57,58.138115,21,42,15.625139,15.625139,23.262512,0.34390095,0.048924852,0.93300003,7.0040002,13.388427,72.164345,0.52796996,4.0942616,3.0239999,10,2.8559999,9.9774389,36
0.39999998,82,72,53,53.875202,18,15,167.03149,167.03149,23.264923,0.42983162,0.037618957,8.158,45.495998,51.00388,83.332748,1.2061775,5.8712382,11.44,3,11,3.0303152,52
0.39999998,52,36,19,21.092655,35,140,242.44025,242.44025,23.264969,0.68772924,0.089948766,7.902,28.495001,18.802849,23.999998,1.1508558,3.6398687,32.639999,16,32.16,15.256799,136
0.39999998,41,55,77,65.581398,39,37,509.70862,509.70862,23.266838,0.60171479,0.49076724,18.863001,22.283001,28.668121,29.170017,2.751832,3.2904048,44.16,0,43.68,-0.005851449,184
0.5,68,31,18,30.10836,35,2002,21.404968,21.404968,23.267975,1.5901685,0.52038735,0.29899999,0.463,10.906692,13.932806,0.1757389,0.21936357,3.948,0,3.78,-0.013577256,47
0.39999998,26,49,74,47.62059,11,37,1630.6969,1630.6968,23.269411,0.9884221,1.1336519,17.226999,31.374001,4.775414,52.264057,1.0126357,2.055665,93.619995,0,92.379997,-0.000917431,151
0.5,61,36,22,25.059759,42,35,47.519455,47.519455,23.271357,1.0742821,0.13148177,0.98400003,8.3800001,14.840826,22.966993,0.57612145,4.807951,31.08,155,30.799999,147.37859,222
0.5,73,59,36,49.453346,33,37,1239.1488,1239.1488,23.272257,0.60157466,0.57808518,44.553001,48.133999,14.960577,19.089008,2.9175749,3.1112449,220.72,13,219.48,13.084123,356
